184697050262398,3,-0.5267244,2.0386627,10.839748
184697056707940,3,-0.18076223,2.2864625,10.978612
184697060876773,3,0.14724341,2.5091233,11.039664
184697065876773,3,0.39264908,2.7521348,11.042058
184697068661982,3,0.39264908,2.7521348,11.042058
184697072695440,3,0.6607997,2.9101522,12.836513
184697077595065,3,1.2545617,3.2513258,14.623784
184697080306440,3,1.4736311,3.5003228,12.656947
184697085306440,3,0.6332663,3.3482912,12.004527
184697087251940,3,0.6332663,3.3482912,12.004527
184697090933440,3,0.038307227,2.908955,12.051214
184697096529773,3,-0.10295067,2.4863784,11.696873
184697100730357,3,-0.44532153,2.1691468,11.502942
184697105730357,3,-0.93014735,1.9261353,11.371261
184697108718440,3,-0.93014735,1.9261353,11.371261
184697116021440,3,-1.496376,1.733402,11.204864
184697120791357,3,-1.4987702,1.8315643,11.245565
184697126932107,3,-1.4257472,1.9680338,11.394006
184697130188773,3,-1.3371617,2.1499932,11.58674
184697135458690,3,-1.2485762,2.3391352,11.75553
184697141404357,3,-1.2306197,2.4432828,11.686098
184697147458190,3,-1.364695,2.4779987,11.59033
184697150270148,3,-1.4760253,2.4193408,11.693281
184697155794315,3,-1.5167267,2.3343468,12.087128
184697160440523,3,-1.5047557,2.3008277,12.576741
184697165440523,3,-1.4820108,2.3127987,13.074736
184697167372857,3,-1.4820108,2.3127987,13.074736
184697173834398,3,-0.9588778,2.6755204,14.645331
184697180601857,3,-0.5602432,2.694674,13.546393
184697185601857,3,-1.3802572,1.9572599,15.170859
184697189906857,3,-1.3802572,1.9572599,15.170859
184697196444607,3,-1.4460979,1.6795325,14.884752
184697200182648,3,-1.4030021,1.8112136,14.198813
184697205182648,3,-1.3587095,1.9237411,13.819332
184697209539773,3,-1.3587095,1.9237411,13.819332
184697215722440,3,-1.1085154,1.9476831,13.364434
184697221778482,3,-1.1432313,1.851915,13.193249
184697226133732,3,-1.2437878,1.7070658,12.958616
184697230122065,3,-1.3204023,1.5873557,12.785037
184697235559398,3,-1.2449849,1.4939818,12.802994
184697241309315,3,-0.3890578,1.6112977,12.988544
184697246309315,3,-0.090979666,1.8602947,13.530831
184697247955023,3,-0.090979666,1.8602947,13.530831
184697255382523,3,-1.5394717,1.6041151,14.270639
184697260512815,3,-1.4939818,1.3982137,14.001291
184697265512815,3,-1.3467385,1.2641385,13.663709
184697268831273,3,-1.3467385,1.2641385,13.663709
184697271755190,3,-1.2940661,1.3024458,13.30817
184697275720607,3,-1.2294226,1.4903905,12.890382
184697280454565,3,-1.2234371,1.8267759,12.54442
184697285454565,3,-1.1803415,2.1918917,12.23078
184697291071565,3,-1.1803415,2.1918917,12.23078
184697296290399,3,-0.7398083,2.8514943,11.522096
184697300827315,3,-0.46686932,3.120842,11.283873
184697306682482,3,-0.21787235,3.3195608,11.095928
184697310125815,3,-0.062249243,3.4249055,10.881647
184697315426857,3,0.005985504,3.4440591,10.534488
184697320242982,3,0.075417355,3.3925838,10.104729
184697325242982,3,0.1436521,3.3315318,9.581595
184697327729399,3,0.1436521,3.3315318,9.581595
184697335413524,3,0.35913026,3.2752678,8.348581
184697340256190,3,0.50757074,3.2956185,7.7703815
184697345256190,3,0.8511387,3.4691982,7.207744
184697347277440,3,0.8511387,3.4691982,7.207744
184697350256940,3,0.8678981,3.6715083,6.7504516
184697355733690,3,0.2825158,3.738546,6.0716953
184697360456982,3,-0.35075054,3.7672763,5.407305
184697365456982,3,-0.80564886,3.7445314,4.933253
184697367415024,3,-0.80564886,3.7445314,4.933253
184697370123982,3,-0.8523358,3.6822822,4.643554
184697376340315,3,-0.50278234,3.6739025,4.4663835
184697380679524,3,-0.1352724,3.7433343,4.425682
184697385679524,3,0.04070143,3.918111,4.9907136
184697387699857,3,0.04070143,3.918111,4.9907136
184697391402024,3,0.1328782,4.131195,6.033388
184697395326149,3,0.2885013,4.396951,6.897695
184697400264899,3,0.4213795,4.6818614,7.1347213
184697406607940,3,0.49559975,4.8614264,6.6522894
184697409701565,3,0.521936,4.9344497,5.9172697
184697415725690,3,0.59136784,4.936844,5.380968
184697420230440,3,0.7493851,4.9069166,5.2648497
184697425230440,3,0.8619126,4.8542438,5.518635
184697427029399,3,0.8619126,4.8542438,5.518635
184697430150107,3,0.8619126,4.7524905,5.9160724
184697435419690,3,0.82719666,4.626795,6.159084
184697440392857,3,0.8882488,4.5142674,6.1327477
184697445392857,3,1.0881647,4.4424415,5.8083334
184697449073982,3,1.0881647,4.4424415,5.8083334
184697455749024,3,1.5741876,4.3993454,5.315128
184697460826274,3,1.541866,4.334702,5.518635
184697465826274,3,1.447295,4.1922474,5.9424086
184697467839149,3,1.447295,4.1922474,5.9424086
184697470667982,3,1.3335704,4.048595,6.429629
184697476197024,3,1.2569559,3.9217024,6.8462195
184697480849899,3,1.210269,3.8187518,6.9850836
184697485849899,3,1.3072342,3.7421372,6.963536
184697488612357,3,1.3072342,3.7421372,6.963536
184697491130524,3,1.4652514,3.6631286,6.8486137
184697495688524,3,1.4137762,3.5326445,6.8043213
184697501903982,3,1.1755531,3.3303347,6.9527617
184697506903982,3,0.93972415,3.107674,7.264008
184697508412899,3,0.93972415,3.107674,7.264008
184697515549232,3,0.7673417,2.8514943,8.10557
184697520225982,3,0.830788,2.870648,8.4587145
184697525225982,3,0.94092125,2.9233203,8.728063
184697527614565,3,0.94092125,2.9233203,8.728063
184697530302940,3,1.1599907,2.9616275,8.911219
184697535857482,3,1.3000516,3.0083144,8.866926
184697540716815,3,1.3431472,3.063381,8.689755
184697546444940,3,1.3623008,3.1483753,8.323442
184697550345399,3,1.4616601,3.2788591,7.8613615
184697555535982,3,1.5717934,3.394978,7.359776
184697560511065,3,1.7010803,3.4572272,7.0066314
184697565511065,3,1.7753005,3.4560301,6.7624226
184697568567190,3,1.7753005,3.4560301,6.7624226
184697572840232,3,1.7537527,3.383007,6.7085533
184697576251024,3,1.7238252,3.264494,6.811504
184697580271149,3,1.6196774,3.2082303,7.023391
184697585271149,3,1.3994108,3.180697,7.2987237
184697587117357,3,1.3994108,3.180697,7.2987237
184697590139857,3,1.1216835,3.1495724,7.6734166
184697595511232,3,0.8774749,3.1507695,8.075643
184697600145107,3,0.6596026,3.132813,8.474277
184697605145107,3,0.62728083,3.193865,8.756793
184697606789357,3,0.62728083,3.193865,8.756793
184697610164857,3,0.78888947,3.2752678,8.791509
184697615451440,3,1.0522517,3.4225113,8.748413
184697620249940,3,1.2389994,3.5865142,8.640674
184697625249940,3,1.3718776,3.763685,8.526949
184697627250524,3,1.3718776,3.763685,8.526949
184697630342649,3,1.4784195,3.9121256,8.477868
184697635933065,3,1.7980455,4.0043025,8.516175
184697640374440,3,2.5917234,3.952827,8.467094
184697645374440,3,3.1639376,3.915717,8.395268
184697651798732,3,3.1639376,3.915717,8.395268
184697655259482,3,3.095703,4.000711,8.334216
184697659748982,3,2.6647465,4.1503487,8.316259
184697666837857,3,1.4221559,4.4400473,8.295909
184697670270565,3,0.7326257,4.5166616,8.146272
184697675664899,3,0.11252748,4.614824,7.952341
184697681672357,3,-0.30885202,4.734534,7.9331875
184697686737815,3,-0.5793968,4.8722005,7.976283
184697690980357,3,-0.6787562,4.9296613,7.9511437
184697695482274,3,-0.5722142,4.892551,7.9463553
184697700259107,3,-0.31124622,4.7285485,7.9511437
184697705259107,3,-0.016759412,4.55856,7.9343843
184697707041190,3,-0.016759412,4.55856,7.9343843
184697710191065,3,0.15801731,4.390966,7.9272017
184697715774940,3,0.25617957,4.2784386,7.8039002
184697720242065,3,0.31364042,4.3406878,7.620744
184697725242065,3,0.33997664,4.483143,7.4124484
184697727174857,3,0.33997664,4.483143,7.4124484
184697730253982,3,0.33518824,4.63278,7.392098
184697735253982,3,0.33758244,4.734534,7.5800424
184697739274607,3,0.33758244,4.734534,7.5800424
184697745564524,3,0.107739076,4.771644,8.221688
184697750249149,3,0.107739076,4.771644,8.221688
184697755489024,3,0.035913024,4.7022123,8.274361
184697757707024,3,0.035913024,4.7022123,8.274361
184697761066274,3,0.025139118,4.6591167,8.234857
184697766472899,3,0.023942016,4.606444,8.261193
184697771626024,3,0.12569559,4.56694,8.389283
184697775806774,3,0.23223756,4.5525746,8.664616
184697779694399,3,0.260968,4.5681367,9.032125
184697784694399,3,0.20590134,4.5872903,9.391256
184697786747899,3,0.20590134,4.5872903,9.391256
184697790139274,3,0.095768064,4.6244006,9.606734
184697795285857,3,0.025139118,4.679467,9.730036
184697800279982,3,0.10414778,4.7285485,9.722853
184697805279982,3,0.2896984,4.819528,9.706094
184697807389274,3,0.2896984,4.819528,9.706094
184697810365107,3,0.58897364,4.9763484,9.716867
184697815415149,3,0.91458505,5.1762643,9.744401
184697820427399,3,1.1599907,5.3259015,9.719262
184697825427399,3,1.2988545,5.3582234,9.589975
184697827055899,3,1.2988545,5.3582234,9.589975
184697830360232,3,1.3467385,5.2875943,9.297882
184697835624857,3,1.2940661,5.21098,9.010578
184697840366690,3,1.1312603,5.1559134,8.892065
184697845366690,3,0.6440403,4.8135424,8.995016
184697848606482,3,0.6440403,4.8135424,8.995016
184697851548024,3,0.3890578,4.6662993,9.202114
184697856764315,3,0.6619968,5.0397944,9.494206
184697860413565,3,0.9552865,5.333084,9.659407
184697865413565,3,0.9947908,5.3941364,9.757569
184697868470149,3,0.9947908,5.3941364,9.757569
184697871545774,3,0.9504981,5.3582234,9.609129
184697875475440,3,0.9528923,5.3725886,8.971074
184697880220690,3,0.9528923,5.436035,8.760384
184697886707149,3,1.1695676,5.5138464,8.92319
184697890244274,3,1.4879963,5.592855,9.078813
184697895483315,3,1.6903064,5.5820813,9.151836
184697900290274,3,1.733402,5.5126495,9.020155
184697906652690,3,1.7513585,5.469554,8.808268
184697910376149,3,1.8315643,5.5126495,8.549694
184697915444482,3,1.9680338,5.616797,8.333019
184697920401774,3,2.111686,5.7736173,8.34499
184697925401774,3,2.0829554,6.021417,8.814254
184697928486940,3,2.0829554,6.021417,8.814254
184697935330607,3,1.958457,6.105214,9.149442
184697937343940,3,1.958457,6.105214,9.149442
184697940642565,3,1.8686744,6.1159883,9.267955
184697946933899,3,1.6675615,6.0477533,9.25359
184697951586774,3,1.353921,5.8586116,9.317036
184697955973857,3,1.0857705,5.6323595,9.44752
184697960718149,3,0.90021986,5.409699,9.507375
184697965718149,3,0.89303726,5.2923827,9.585187
184697968864149,3,0.89303726,5.2923827,9.585187
184697972782149,3,0.78050977,5.1678843,9.654618
184697978389232,3,0.59136784,4.9176903,9.7863
184697981670899,3,0.41180268,4.6040497,9.750386
184697986670899,3,0.4261679,4.164714,9.226056
184697988442399,3,0.4261679,4.164714,9.226056
184697995426399,3,0.58298814,4.074931,8.768764
184698000479941,3,0.7781156,4.1036615,8.342596
184698006484482,3,0.9576807,4.238934,7.9236107
184698010256857,3,0.93852705,4.404134,7.563283
184698015610982,3,0.8331822,4.570531,7.3059063
184698020319316,3,0.7697359,4.727351,7.1909847
184698025319316,3,0.6560113,4.8386817,7.2101383
184698027284941,3,0.6560113,4.8386817,7.2101383
184698030261566,3,0.6596026,4.960786,7.3190746
184698035496191,3,0.7218518,5.046977,7.207744
184698040479857,3,0.80924016,5.08289,7.055712
184698045479857,3,1.2545617,5.142745,7.145495
184698048190982,3,1.2545617,5.142745,7.145495
184698055449774,3,1.3299791,5.1559134,7.548918
184698057115899,3,1.3299791,5.1559134,7.548918
184698060677274,3,1.2497733,5.207389,8.095993
184698065677274,3,0.93254155,5.3199162,8.531737
184698067215274,3,0.93254155,5.3199162,8.531737
184698070401066,3,0.6476316,5.4803276,8.676587
184698075826982,3,0.3854665,5.662287,8.297106
184698080334899,3,0.272939,5.723339,8.503007
184698086522774,3,0.29448682,5.7628436,8.552089
184698090280107,3,0.37588966,5.7484784,8.67539
184698095727649,3,0.40462008,5.5138464,9.082404
184698100250691,3,0.40940848,5.209783,9.622296
184698105250691,3,0.7721301,4.6375685,10.506954
184698107882274,3,0.7721301,4.6375685,10.506954
184698115323441,3,1.0043676,4.559757,10.724827
184698120321441,3,1.0247183,4.6040497,10.553641
184698126673941,3,0.93373865,4.674679,10.328587
184698130156649,3,0.81522566,4.7046065,10.147824
184698136119857,3,0.60932434,4.698621,9.776723
184698140260024,3,0.5805939,4.697424,9.391256
184698145260024,3,0.5734113,4.763264,8.676587
184698147968232,3,0.5734113,4.763264,8.676587
184698150928899,3,1.8183962,5.0122614,7.327454
184698155928899,3,1.9608512,4.945224,6.993463
184698157710441,3,1.9608512,4.945224,6.993463
184698160442232,3,1.4903905,4.8961425,6.9599442
184698165442232,3,1.3000516,4.9559975,6.8545995
184698167765732,3,1.3000516,4.9559975,6.8545995
184698170478857,3,0.9804256,4.933253,7.1754227
184698175380066,3,0.94570965,5.007473,7.503428
184698180165816,3,0.61530983,5.070919,7.7488337
184698186544441,3,0.07062895,5.2899885,7.7093296
184698190220899,3,-0.6859388,5.7628436,7.3322425
184698196323607,3,-1.472434,6.221333,6.963536
184698200233607,3,-1.8267759,6.4727244,7.061698
184698205233607,3,-1.9416976,6.5457473,7.4471645
184698206830399,3,-1.9416976,6.5457473,7.4471645
184698210362816,3,-1.7070658,6.5804634,7.751228
184698215220566,3,-0.9708488,6.5720835,8.231265
184698220446607,3,-0.23104046,6.364985,8.7532015
184698225446607,3,0.11492168,6.1327477,9.059659
184698229210191,3,0.11492168,6.1327477,9.059659
184698237416732,3,0.14844051,5.765238,9.180567
184698241065107,3,-0.016759412,5.407305,9.466674
184698247010149,3,-0.50637364,4.8039656,10.257957
184698250543316,3,-0.7386112,4.1371803,11.097125
184698255802441,3,0.03232172,3.2956185,11.5077305
184698260449607,3,0.48362875,2.4049757,11.298238
184698266815899,3,0.5363012,2.4540567,10.049662
184698269811482,3,0.34835634,3.1842883,8.686164
184698276084441,3,0.092176765,4.120421,7.711724
184698280364357,3,1.3431472,4.9440265,7.3897038
184698285364357,3,2.2541409,5.297171,7.679402
184698288027774,3,2.2541409,5.297171,7.679402
184698290556191,3,1.7226281,5.457583,7.7452426
184698295398482,3,0.7733272,5.5138464,7.4387846
184698300129732,3,0.12808979,5.5976434,7.0700774
184698306521357,3,-0.11133038,5.707777,6.975507
184698310235232,3,-0.16998832,5.7281275,6.981492
184698315399482,3,-0.23582886,5.6539073,7.157466
184698320370566,3,-0.2885013,5.619191,7.252037
184698325370566,3,-0.11372458,5.6706667,7.243657
184698327119816,3,-0.11372458,5.6706667,7.243657
184698330456274,3,0.19871874,5.8502316,7.2939353
184698335932774,3,0.36152446,6.042965,7.291541
184698340932774,3,0.35434186,6.171055,7.3657618
184698343002816,3,0.35434186,6.171055,7.3657618
184698349175357,3,0.4345476,6.2404866,7.6003933
184698355743732,3,0.9552865,6.1399302,8.196549
184698360743732,3,1.0175357,5.99149,8.488642
184698362976357,3,1.0175357,5.99149,8.488642
184698369270524,3,1.1192893,5.852626,8.805874
184698375526732,3,1.2473791,5.6826377,9.270349
184698380230024,3,1.1228806,5.6910176,9.198523
184698385230024,3,0.9636662,5.7604494,9.035717
184698386809149,3,0.9636662,5.7604494,9.035717
184698390231566,3,0.89303726,5.8634,8.756793
184698395387857,3,0.94451255,6.017826,8.39048
184698400457316,3,1.1408371,6.1890116,8.128315
184698405457316,3,1.5275006,6.5696893,7.9750857
184698407108691,3,1.5275006,6.5696893,7.9750857
184698410335274,3,1.1683705,6.658275,7.868544
184698415347232,3,0.79487497,6.6367273,7.848193
184698420262566,3,0.6871359,6.5026517,7.839813
184698425262566,3,0.6727707,6.3111157,7.8709383
184698427345066,3,0.6727707,6.3111157,7.8709383
184698431066899,3,0.6536171,6.0884547,8.057686
184698436485399,3,0.664391,5.8801594,8.37372
184698440343816,3,1.1288661,5.17387,9.3661175
184698446840732,3,1.1959038,4.6495395,9.860519
184698451563566,3,0.8319851,4.7560816,9.445126
184698456228607,3,0.37948096,5.2756233,8.7951
184698460519524,3,0.11851298,5.8226986,8.507795
184698465519524,3,0.21547815,6.2368956,8.486248
184698467732899,3,0.21547815,6.2368956,8.486248
184698470507982,3,0.5662287,6.2512608,8.542512
184698475507191,3,0.81642276,5.959168,8.734048
184698480318107,3,0.90261406,5.6096144,8.6299
184698486631274,3,1.0989386,5.482722,8.286332
184698490332524,3,1.4185646,5.481525,7.753622
184698495664191,3,1.8315643,5.5868697,7.2831616
184698500362316,3,2.0506337,5.7604494,7.237672
184698505362316,3,2.0602105,5.923255,7.52737
184698507434607,3,2.0602105,5.923255,7.52737
184698510306107,3,1.8495208,6.019023,7.691373
184698515459732,3,1.5107412,5.943606,7.6734166
184698520513191,3,1.5095441,5.8741736,7.547721
184698525513191,3,2.7581203,5.9543796,7.654263
184698527501649,3,2.7581203,5.9543796,7.654263
184698530805399,3,2.529474,5.8741736,7.654263
184698535805399,3,2.184709,5.807136,7.6171527
184698538698691,3,2.184709,5.807136,7.6171527
184698541863107,3,2.2529438,5.9412117,7.608773
184698547110482,3,2.3535004,6.129156,7.7224975
184698550308857,3,2.5438392,6.3805475,7.955932
184698555308857,3,2.6300306,6.602011,8.130709
184698557514816,3,2.6300306,6.602011,8.130709
184698564701816,3,2.2182279,6.576872,8.124723
184698566476316,3,2.2182279,6.576872,8.124723
184698570118941,3,2.0829554,6.43322,8.135497
184698575612316,3,1.8890251,6.23091,8.261193
184698580363191,3,1.757344,6.009446,8.503007
184698585363191,3,1.8962077,5.877765,8.98903
184698587300774,3,1.8962077,5.877765,8.98903
184698590205941,3,1.8411411,5.66947,9.440337
184698595517066,3,1.6244658,5.2397103,9.770737
184698600345857,3,1.2066777,4.8027687,10.17416
184698605345857,3,0.6955156,4.5262384,10.499771
184698607060399,3,0.6955156,4.5262384,10.499771
184698610260149,3,0.16759412,4.380192,10.619482
184698615421524,3,-0.25617957,4.19105,10.526108
184698620241816,3,-0.59735334,4.0438066,10.247183
184698625241816,3,-0.8834604,3.8534677,9.868899
184698627818441,3,-0.8834604,3.8534677,9.868899
184698633233524,3,-1.127669,3.6475663,9.380483
184698636133649,3,-1.4628572,3.4751837,8.784326
184698640439149,3,-1.7860745,3.6152446,8.304289
184698645439149,3,-1.8471266,4.0078936,8.021772
184698649234232,3,-1.8471266,4.0078936,8.021772
184698655967399,3,-1.5993267,5.1798553,8.651448
184698660537816,3,-1.7178397,5.5497594,9.334992
184698665537816,3,-1.8986019,5.6886234,9.951499
184698667040899,3,-1.8986019,5.6886234,9.951499
184698670196732,3,-2.219425,5.7065797,10.400413
184698675554191,3,-2.505532,5.683835,10.726024
184698680433816,3,-2.621651,5.6766524,10.96664
184698686783983,3,-2.552219,5.8143187,11.164163
184698690241358,3,-2.160767,6.1279593,11.331757
184698695483024,3,-1.508347,6.4858923,11.162966
184698700483024,3,-0.5255273,6.695385,10.765528
184698705483024,3,-0.5255273,6.695385,10.765528
184698710183649,3,-0.5255273,6.695385,10.765528
184698715984191,3,1.5658079,6.3889275,8.829816
184698720305191,3,1.7776948,6.491878,7.9631147
184698725305191,3,1.8219875,6.731298,7.1023993
184698727096899,3,1.8219875,6.731298,7.1023993
184698730552524,3,1.8590976,6.9264255,6.3661823
184698736018983,3,1.8902222,7.0832458,5.602432
184698740414316,3,1.9764135,7.1790137,4.805163
184698746671608,3,2.018312,7.3466077,3.9073372
184698750614483,3,2.0254946,7.5884223,3.003526
184698755286483,3,1.9488802,7.8146744,2.2625206
184698760179108,3,1.851915,7.9714947,1.8435353
184698765179108,3,1.5610195,7.961918,1.7741034
184698767409899,3,1.5610195,7.961918,1.7741034
184698770164108,3,1.2569559,7.9092455,2.0290859
184698775353524,3,1.1013328,7.8206596,2.4768016
184698780267066,3,1.0271125,7.715315,3.1399956
184698785267066,3,0.7745243,7.5704656,3.8953662
184698786878191,3,0.7745243,7.5704656,3.8953662
184698790126566,3,0.49559975,7.4830775,4.569334
184698795582566,3,0.108936176,7.249643,5.1463366
184698800218649,3,-0.2825158,6.956353,5.734113
184698805218649,3,-0.6715736,6.6762314,6.384139
184698806718774,3,-0.6715736,6.6762314,6.384139
184698810359274,3,-0.89064306,6.4990606,7.1275387
184698815662983,3,-0.93134445,6.421249,7.896077
184698820343899,3,-0.8595184,6.3901243,8.805874
184698825343899,3,-0.7613561,6.465542,9.589975
184698828191358,3,-0.7613561,6.465542,9.589975
184698835610316,3,-0.8607155,6.706159,9.882068
184698840620441,3,-1.0474633,6.7983356,9.433155
184698847002066,3,-1.2413936,6.7731967,8.842984
184698850167316,3,-1.5119383,6.657078,8.165425
184698855543733,3,-1.7812861,6.4882865,7.4363904
184698860245941,3,-2.1571758,6.3925185,6.7348895
184698865245941,3,-2.540248,6.417658,6.277597
184698866767024,3,-2.540248,6.417658,6.277597
184698870405524,3,-2.742558,6.50744,6.0920463
184698875395691,3,-2.7377696,6.6522894,6.0477533
184698880254816,3,-2.565387,6.871359,6.099229
184698885254816,3,-2.2589293,7.0664864,6.1542954
184698887658316,3,-2.2589293,7.0664864,6.1542954
184698890267358,3,-1.9069817,7.2005615,6.2464724
184698895328108,3,-1.5957354,7.181408,6.4607534
184698900335816,3,-1.1899183,7.1550717,6.8689647
184698906810608,3,-0.676362,7.1849995,7.351396
184698910375858,3,-0.1604115,7.2568254,7.632715
184698915973566,3,0.5781997,7.20535,7.656657
184698920348899,3,1.1264719,7.2460513,7.4962454
184698925348899,3,1.4425066,7.4268136,7.157466
184698929757649,3,1.4425066,7.4268136,7.157466
184698934090816,3,1.377863,7.5572977,6.7564373
184698936733733,3,1.0402806,7.574057,6.4499793
184698940323066,3,0.6955156,7.574057,6.211756
184698945323066,3,0.36990416,7.5800424,6.0681043
184698947983274,3,0.36990416,7.5800424,6.0681043
184698955447983,3,-0.30885202,7.487866,6.3865333
184698960126399,3,-0.59256494,7.2963295,6.7133417
184698966563191,3,-0.80804306,7.074866,7.089231
184698970350899,3,-1.0019734,6.9348054,7.4950485
184698975503649,3,-1.2066777,6.853402,7.9331875
184698980128941,3,-1.5215151,6.8486137,8.2516165
